Familia,Num_Grupo,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€)
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3941,ESP-CRMCTA-CKTL-ESPECIAS GINTONIC 16 GR,UND,8.71,8.71
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3942,"ESP-CRMCTA-CKTL-GINFUSION 9S 25,5 GR",UND,7.52,7.52
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,3943,ESP-CRMCTA-LATA-PIMENTON DULCE 75 GR,UND,7.67,7.67
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,5154,CRP-CREMA BECHAMEL CASERA 500ML,UND,8.14,8.14
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,9686,SLS-MAHONESA CB 3600,UND,2.26,2.26
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,9681,SLS-KETCHUP MONODOSIS 10GR 252 UDS,UND,6.38,6.38
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,9682,SLS-MAYONESA  MONODOSIS 10 GR 252 UDS,UND,9.65,9.65
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,8561,VNG-VINAGRE CJ/168 UND 8ML,UND,1.35,1.35
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,8568,VNG-VINAGRE DISP/150 UND 8ML,UND,4.11,4.11
PRODUCTOS AMBIENTE,618,A - Condiment - ESP- Carmencita,8401,"ESP-AZAFRAN HEBRA CAJA B/0,25 GR",UND,3.47,3.47
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8402,ESP-PIÑONES NACIONALES T/20 GR,UND,2.69,2.69
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8403,ESP-ROMERO T/17 GR,UND,3.88,3.88
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8404,ESP-PIMIENTA NEGRA GRANO T/25 GR,UND,3.51,3.51
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8405,ESP-PIMIENTA NEGRA MOLIDA T/25 GR,UND,7.95,7.95
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8406,ESP-AJO MOLIDO T/27 GR,UND,9.23,9.23
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8407,ESP-AJO Y PEREJIL T/15 GR,UND,2.34,2.34
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8408,ESP-CANELA MOLIDA T/18 GR,UND,8.14,8.14
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8409,ESP-CANELA RAMA CEYLAN 2 UD,UND,1.8,1.8
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8400,ESP-TOMILLO HOJA T/10 GR,UND,7.07,7.07
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8410,ESP-GUINDILLAS RAMA (OJO PAJARO) T/9 GR,UND,9.1,9.1
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8411,ESP-COLORANTE ALIMENTARIO T/33 GR,UND,2.0,2.0
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8412,ESP-COMINO MOLIDO T/23 GR,UND,4.32,4.32
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8413,ESP-HIERBAS PROVENZALES T/10 GR,UND,8.84,8.84
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8414,ESP-OREGANO HOJA T/5 GR,UND,0.76,0.76
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8415,ESP-PEREJIL HOJA T/8 GR,UND,7.73,7.73
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8416,ESP-PIMENTON DULCE T/25 GR,UND,3.17,3.17
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8417,ESP-PIMENTON PICANTE T/25 GR,UND,9.74,9.74
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8418,ESP-LAUREL C/12 GR,UND,6.34,6.34
PRODUCTOS AMBIENTE,619,A - Condimentos - ESP- La barraca,8419,ESP-ÑORAS SECAS C/16 GR,UND,5.91,5.91
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,6445,HA-HARINA REBOZAR YOLANDA 500 G,UND,8.55,8.55
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9637,LGS-LENTEJA PARDINA B/500 G.,UND,5.22,5.22
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9698,PST-FIDEO-CABELLIN Nº0 - 5 KG,UND,3.53,3.53
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9949,PST-FIDEOS-GRUESOS Nº4 - 5 KG,UND,3.6,3.6
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9915,PST-PIÑONES GALLO 250 G,UND,9.04,9.04
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9911,PST-ESTRELLITAS GALLO 250 G,UND,4.79,4.79
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9907,PST-FIDEO-ENTREFINO-Nº1-5KG,UND,9.07,9.07
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9908,PST-MACARRON 5 KG,UND,3.06,3.06
PRODUCTOS AMBIENTE,620,Cereales y Pasta Seca,9909,PST-ESPAGUETTI 5KG,UND,7.85,7.85
PRODUCTOS AMBIENTE,716,B - V - Vinos - Tinto Crianza,9030,V-TT-CRZ- VALENCIA B.TURIS 75 CL,UND,9.7,9.7
PRODUCTOS AMBIENTE,716,B - V - Vinos - Tinto Crianza,5169,V-TT-CRZ-RAMON BILBAO 75 CL,UND,5.09,5.09
PRODUCTOS AMBIENTE,716,B - V - Vinos - Tinto Crianza,5160,V-TT-CRZ- RIOJA COTO 75 CL,UND,0.52,0.52
PRODUCTOS AMBIENTE,725,B - Bebidas alcoholicas y Licores - BA - Vermouth,9277,BA-VERMOUTH MARTINI ROJO 1 L.,UND,3.35,3.35
PRODUCTOS AMBIENTE,725,B - Bebidas alcoholicas y Licores - BA - Vermouth,9278,BA-VERMOUTH MARTINI BLANCO 1L,UND,3.27,3.27
PRODUCTOS AMBIENTE,728,B - V - Vinos - Tinto Reserva,9500,V-TT-RSV-CASTILLO DE LIRIA 75 CL,UND,1.79,1.79
PRODUCTOS AMBIENTE,728,B - V - Vinos - Tinto Reserva,9719,V-TT-G/RV- CARIÑENA MARQUES DE CARANO 75,UND,7.61,7.61
PRODUCTOS AMBIENTE,728,B - V - Vinos - Tinto Reserva,5085,V-TT-RSV-LA MANCHA ESTOLA 2017 75 CL,UND,4.0,4.0
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9754,V-BLCO-EL MIRACLE Nº3 BLANCO 75 CL,UND,1.32,1.32
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9801,V-BLCO- ALICANTE MARINA ALTA 75CL,UND,6.32,6.32
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9796,V-BLCO- AVENTO 75 CL,UND,4.82,4.82
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9797,V-BLCO- NEBLA-CHARDONNAY 75CL,UND,1.14,1.14
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9782,V-BLCO-SANDARA 75CL,UND,8.3,8.3
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9794,V-BLCO-PLUVIUM 75 CL,UND,2.11,2.11
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9995,V-BLCO-TURBIO 750ML,UND,5.16,5.16
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9984,V-VINO BLANCO DON GARCIA BRICK 1L,UND,8.06,8.06
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9371,V-BLCO-BLUE BARONIA 750 ML,UND,0.83,0.83
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9028,V-BLCO- VALENCIA B.TURIS 750 ML,UND,9.83,9.83
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9156,V-BLCO- RUEDA VERDEJO 750ML,UND,4.88,4.88
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,9031,V-BLCO- VALENCIA VIÑAMALATA 750 ML,UND,9.83,9.83
PRODUCTOS AMBIENTE,729,B - V - Vinos - Blanco,7960,V-BLCO- RIBEIRO CASA DA BARCA75CL,UND,4.32,4.32
PRODUCTOS AMBIENTE,743,Aguas,6453,"AG-AGUA FONT-VELLA 1,5 L",UND,2.12,2.12
PRODUCTOS AMBIENTE,743,Aguas,6454,"AG-AGUA LANJARON 1,5 L",UND,3.55,3.55
PRODUCTOS AMBIENTE,743,Aguas,9378,"AG-AGUA SOLAN DE CABRAS 1,5 L",UND,6.85,6.85
PRODUCTOS AMBIENTE,743,Aguas,9489,AG-AGUA BEZOYA PET 1.5 L,UND,1.86,1.86
PRODUCTOS AMBIENTE,743,Aguas,9943,AG-AGUA BEZOYA 5 L,UND,2.29,2.29
PRODUCTOS AMBIENTE,743,Aguas,9967,AG-AGUA BEZOYA SPORT BIBERON 330ML R6,UND,2.26,2.26
PRODUCTOS AMBIENTE,743,Aguas,9877,AG-AGUA AQUA DONNA / MONSSALUS 5L,UND,9.44,9.44
PRODUCTOS AMBIENTE,743,Aguas,9878,AG-AGUA AQUA DONNA / MONSSALUS 1.5L,UND,9.69,9.69
PRODUCTOS AMBIENTE,743,Aguas,9879,AG-AGUA AQUA DONNA 0.5L,UND,4.29,4.29
PRODUCTOS AMBIENTE,743,Aguas,2125,"AG-AGUA MINERAL LA SERRETA 6 X1,5 L",UND,7.59,7.59
PRODUCTOS AMBIENTE,743,Aguas,2121,"AG-AGUA MINERAL LA SERRETA 0,5 L",UND,9.32,9.32
PRODUCTOS AMBIENTE,745,B - Agua - AG - Con Gas,9714,AG-AGUA VICHY CATALAN 1 L,UND,9.27,9.27
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,9336,AP-COCKTAIL SNACKS ASPIL 225 G,UND,4.43,4.43
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,9240,AP-CORTEZA JAMON ALBUFERA 100 G,UND,6.0,6.0
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,9320,AP-JUMPERS MANTEQUILLA B/100 GR,UND,5.15,5.15
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,9324,AP-DORITOS TEX MEX 90 G,UND,1.67,1.67
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,9317,AP-TORREZNO NATURAL E/140 GR,UND,8.93,8.93
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,7548,AP-JUMPERS COCKTAIL MIX 100G,UND,2.06,2.06
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,7549,AP-POPIPAS MICROONDAS SAL 100G,UND,6.59,6.59
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2279,AP-POMBEAR-60G,UND,1.09,1.09
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2270,STICKS-KETCHUP 120 G,UND,2.52,2.52
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2271,AP-GUBLINS-BBQ B/120G.,UND,7.19,7.19
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2259,AP-TIRAS BACON 120GR,UND,7.48,7.48
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2260,AP-GREFUTUBO MANT.95G,UND,0.51,0.51
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2261,AP-NATUCHIPS BBQ 65GR.,UND,4.53,4.53
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,2340,AP-NATUCHIPS TOM-QU-OREG.65GR,UND,4.0,4.0
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,1863,AP-TAKIS FUEGO B/140 GR,UND,6.03,6.03
PRODUCTOS AMBIENTE,759,A - Aperitivos - AP - Snacks,1865,AP-TAKIS QUESO B/140 GR,UND,0.58,0.58
PRODUCTOS AMBIENTE,762,A - Legumbres  - LGC- Cocidas,1441,LGC-LENTEJA COCIDA EXTRA T/580 G,UND,1.88,1.88
PRODUCTOS AMBIENTE,762,A - Legumbres  - LGC- Cocidas,1443,LGC-ALUBIA COCIDA EXT. CELORRIO T/580 G,UND,8.53,8.53
PRODUCTOS AMBIENTE,762,A - Legumbres  - LGC- Cocidas,1444,LGC-GARBANZO COC. EXT.CELORRIO T/580 G,UND,8.33,8.33
PRODUCTOS AMBIENTE,762,A - Legumbres  - LGC- Cocidas,5111,LGC-ALUBIA COCIDA  BCA. LUENGO T/570 G.,UND,6.81,6.81
PRODUCTOS AMBIENTE,762,A - Legumbres  - LGC- Cocidas,5115,LGC-LENTEJA COCIDA LUENGO T/570G,UND,7.8,7.8
PRODUCTOS AMBIENTE,762,A - Legumbres  - LGC- Cocidas,5815,LGC-GARBANZO COC. LUENGO T/570 G.,UND,1.69,1.69
PRODUCTOS AMBIENTE,770,B - V - Vinos - Rosado,5161,V-RS- PEÑASCAL 75 CL,UND,7.34,7.34
PRODUCTOS AMBIENTE,770,B - V - Vinos - Rosado,6690,V-RS- LAMBRUSCO DICAPRI 75 CL,UND,6.11,6.11
PRODUCTOS AMBIENTE,770,B - V - Vinos - Rosado,6689,V-RS-LAMBRUSCO--75CL,UND,0.9,0.9
PRODUCTOS AMBIENTE,770,B - V - Vinos - Rosado,9501,V-RS-SANDARA 75CL,UND,3.24,3.24
PRODUCTOS AMBIENTE,770,B - V - Vinos - Rosado,9780,V-RS-CASTILLO DE LIRIA 75 CL,UND,3.06,3.06
PRODUCTOS AMBIENTE,772,B - V - Vinos - Aromatico,9032,V-MOSCATEL-MISTELA B.TURIS 75 CL,UND,2.84,2.84
PRODUCTOS AMBIENTE,774,Vinos/Cavas,9716,V-TT-RSV-VIÑA ARDANZA RIOJA 2016,UND,4.59,4.59
PRODUCTOS AMBIENTE,774,Vinos/Cavas,9718,V-TT-CRZ-MATARROMERA 2019,UND,9.61,9.61
PRODUCTOS AMBIENTE,774,Vinos/Cavas,9987,V-TT-DON GARCIA BRICK 1L,UND,8.5,8.5
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",9804,CSV-BERBERECHOS-NAT-55/60 OL-120,UND,5.41,5.41
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",9805,CSV-NAVAJAS-NAT-6/8-RR-120,UND,1.56,1.56
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",9806,CSV-HUEVAS-BACALAO-ROD-OL/120,UND,2.91,2.91
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",9807,CSV-MELVA-CANUTERA-ANDALUCIA-RR/125,UND,8.48,8.48
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",6896,CSV-P-BERBERECHOS 60/80 OL-120,UND,9.47,9.47
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",6897,CSV-P- ATUN ACEITE GIRASOL RO-160,UND,1.92,1.92
PRODUCTOS AMBIENTE,777,"Conservas Pescado,Moluscos y Mariscos",4699,CSV-P-ATUN TROZOS 70% BOLSA 1KG,UND,5.32,5.32
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,6895,CSV-P-NAVAJAS CHILENAS OL-120,UND,6.55,6.55
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,6884,CSV-P-PULPO TACO MARINERA OL-120,UND,5.29,5.29
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,6889,CSV-P-CHIPIRONES RELL.AC/OL-120,UND,4.46,4.46
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,6891,CSV-P-CHIPIRONES EN SU TINTA -120,UND,9.39,9.39
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,6892,CSV-P-MEJILLON SALSA VIEIRA OL-120,UND,2.89,2.89
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,6893,CSV-P-MEJILLON ESCAB.PICANTE OL-120,UND,2.05,2.05
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9034,CSV-P-PULPO TACO EN AC/OL-120,UND,7.86,7.86
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9035,CSV-P-PULPO TACOS AL AJILLO OL-120,UND,1.4,1.4
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9038,CSV-P-MEJILLON 8/12 ESCAB.ORBE OL-120,UND,0.7,0.7
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9039,CSV-P-MEJILLON 14/18 ESCAB. ORBE OL-120,UND,7.26,7.26
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9040,CSV-P-ALMEJAS AL NATURAL ORBE OL-120,UND,5.21,5.21
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9041,CSV-P-MEJILLON 6/8 ESCAB.ORBE OL-120,UND,1.2,1.2
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9425,CSV-P-ZAMBURIÑAS SALSA VIEIRA OL-120 ORB,UND,6.85,6.85
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9430,CSV-P-GULAS AJILLO OL-120 ORBE,UND,3.21,3.21
PRODUCTOS AMBIENTE,778,A - Conservas Pescado- Moluscos y Mariscos,9833,CSV-PULPO-SALSA-GALLEGA-OL/120,UND,1.72,1.72
PRODUCTOS AMBIENTE,781,A - Conservas Pescado- Caballa,9740,CSV-P-CABALLA AC/VE RR-125,UND,5.28,5.28
PRODUCTOS AMBIENTE,781,A - Conservas Pescado- Caballa,9944,CSV-P-MELVA AC/OL CABO PEÑAS OL120,UND,3.87,3.87
PRODUCTOS AMBIENTE,781,A - Conservas Pescado- Caballa,6894,CSV-P-CABALLA FILETES TOMATE RR-125,UND,0.84,0.84
PRODUCTOS AMBIENTE,781,A - Conservas Pescado- Caballa,6885,CSV-P-CABALLITAS AC/GI RR-125,UND,0.93,0.93
PRODUCTOS AMBIENTE,787,Aceites y Vinagres,1756,VNG- VINAGRE BALSAMICO ECO SIBARI,UND,1.4,1.4
PRODUCTOS AMBIENTE,788,A - Pan de molde,1783,DS-PAN HAMBURGUESA XL 2 UND,UND,6.45,6.45
PRODUCTOS AMBIENTE,788,A - Pan de molde,1866,BIMBO INTEGRAL B/480 GR,UND,3.23,3.23
PRODUCTOS AMBIENTE,788,A - Pan de molde,1867,REBANADA ARTESANA B/550 GR,UND,3.31,3.31
PRODUCTOS AMBIENTE,788,A - Pan de molde,1821,CD-PAN HAMBURGUESA CODAN 2 UND,UND,6.55,6.55
PRODUCTOS AMBIENTE,788,A - Pan de molde,1824,CD-PAN DE MOLDE  500G,UND,5.83,5.83
PRODUCTOS AMBIENTE,788,A - Pan de molde,1882,PAN BLANCO SIN CORTEZA B/450 GR (16 REB),UND,6.74,6.74
PRODUCTOS AMBIENTE,788,A - Pan de molde,1891,PAN BLANCO SANDWICH B/430 GR,UND,0.78,0.78
PRODUCTOS AMBIENTE,788,A - Pan de molde,1905,HOT DOG 4 UD,UND,2.21,2.21
PRODUCTOS AMBIENTE,788,A - Pan de molde,1907,MAXI BURGUER 4 UD B/300 GR,UND,9.53,9.53
PRODUCTOS AMBIENTE,788,A - Pan de molde,1910,BAGELS-BLANCO-CLASICO-4U,UND,9.15,9.15
PRODUCTOS AMBIENTE,788,A - Pan de molde,1911,BAGELS-SEMILLAS-4U,UND,5.37,5.37
PRODUCTOS AMBIENTE,788,A - Pan de molde,1913,RAPIDITAS-8U,UND,3.23,3.23
PRODUCTOS AMBIENTE,788,A - Pan de molde,9834,PAN PITA 510GR,UND,5.1,5.1
PRODUCTOS AMBIENTE,789,Galletas y Cereales,9885,GLL- MY COFFE BISCUIT,UND,2.95,2.95
PRODUCTOS AMBIENTE,789,Galletas y Cereales,701,GB-GALLETAS PARA HELADO 35 G,UND,0.76,0.76
PRODUCTOS AMBIENTE,790,A - Aceites - ACT - Sansa,9700,ACT-SANSA DE OLIVA 5 L,UND,8.95,8.95
PRODUCTOS AMBIENTE,790,A - Aceites - ACT - Sansa,9703,ACT-SANSA DE OLIVA 1L,UND,0.74,0.74
PRODUCTOS AMBIENTE,791,A - Aceites - ACT - Girasol/Semillas,9705,ACT-V/RF- FRITURA 10 LITROS,UND,1.02,1.02
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9663,AC-MANZANILLA  C/H  SABOR ANCHOA,UND,1.61,1.61
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9669,AC-ACEITUNAS VERDES C/H GAZPACHA,UND,1.52,1.52
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9670,AC-ACEITUNAS VERDES C/H ABUELA,UND,8.88,8.88
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9672,AC-RELLENA ANCHOA  GOURMET,UND,3.93,3.93
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9592,AC-RELLENAS  P-3 X50 G.,UND,8.86,8.86
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9593,AC-COCKTAIL ACEITUNAS 150 G.,UND,6.24,6.24
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9343,AC-RELLENAS ANCHOA GALON 1500 G,UND,6.62,6.62
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9741,AC-E-COCKTAIL EXTRA,UND,1.94,1.94
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9742,AC-ACEITUNAS JAEN PARTIDAS ALIÑADAS,UND,8.66,8.66
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9734,AC-RELLENA JALAPEÑO GOURMET 150G,UND,6.66,6.66
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9735,AC-RELLENA QUESO AZUL GOURMET 150G,UND,5.69,5.69
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9736,AC-RELLENA NARANJA GOURMET 150G,UND,2.27,2.27
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9732,AC-RELLENA TRUFA  GOURMET,UND,1.65,1.65
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9748,AC-RELLENA PIMIENTO GOURMET.,UND,4.25,4.25
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9750,AC-E-ACEITUNAS RELLENAS CON PEPINILLOS.,UND,9.62,9.62
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9751,AC-ACEITUNAS MORADA RAJADA ALIÑADA.,UND,5.89,5.89
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9746,AC-NEGRA DESHUESADA GOURMET,UND,9.7,9.7
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9759,AC-CHUPADEDOS DESHUESADA 160G,UND,2.92,2.92
PRODUCTOS AMBIENTE,792,A - Aceitunas - AC - Aceitunas Rellenas,9802,AC-MANZANILLA CHUPADEDOS ALIÑADA,UND,0.84,0.84
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,9747,CSV-V-MAIZ DULCE GRANO P-3 150 GR,UND,0.68,0.68
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,9848,CSV-V-CHAMPIÑON LAMINADO T/355,UND,9.36,9.36
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,9829,CSV-V-ESPAR-BLCO 6/9 T/370 GR,UND,7.65,7.65
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,9993,CSV-V- ZANAHORIA RALLADA 3KG,UND,8.04,8.04
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,9632,CSV-V-ESPAR-BLCO-CORTO 8/12  T/212 GR,UND,3.86,3.86
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,9668,CSV-V-PIM-PIQUILLO ENTERO,UND,2.66,2.66
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6659,CSV-V-PATATA ENTERA FRASCO 425GR,UND,6.6,6.6
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6669,CSV-V-JUDIA FINA FRASCO 360GR,UND,7.78,7.78
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6671,CSV-V-JUDIA ANCHA FRASCO 360GR,UND,1.44,1.44
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6672,CSV-V-APIO RALLADO ALSUR FRASCO 180GR,UND,0.51,0.51
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6673,CSV-V-ACELGA ALSUR FRASCO 425GR,UND,6.14,6.14
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6674,CSV-V-ESPINACA ALSUR FRASCO 425GR,UND,3.39,3.39
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,6675,CSV-V-CARDO ALSUR FRASCO 400GR,UND,4.45,4.45
PRODUCTOS AMBIENTE,793,A - Conservas - CSV-Verduras,2930,CSV-V-HABAS FRITAS MINIBABY ALSUR T/225G,UND,4.44,4.44
PRODUCTOS AMBIENTE,798,A - Legumbres Secas,9651,LGS-ALUBIA BLANCA FERRADURA 500G,UND,2.37,2.37
PRODUCTOS AMBIENTE,798,A - Legumbres Secas,8873,LGS-LENTEJA USA RAPIDA FERRADURA 500 GR,UND,8.62,8.62
PRODUCTOS AMBIENTE,798,A - Legumbres Secas,8874,LGS-LENTEJA PARDINA FERRADURA 500 GR.,UND,7.55,7.55
PRODUCTOS AMBIENTE,798,A - Legumbres Secas,9906,LGS-GARBANZO LECHOSO SECO FERRADURA 500G,UND,1.94,1.94
PRODUCTOS AMBIENTE,808,"Cafés, Infusiones y Preparado Postres",8362,PP-SODAS EL VESUBIO,UND,1.1,1.1
PRODUCTOS AMBIENTE,829,A - Cafés - CF - Molidos,6587,CF-CAFÉ MOL. DESCAFEINADO BONKA  250 G,UND,4.17,4.17
PRODUCTOS AMBIENTE,829,A - Cafés - CF - Molidos,9743,CF-CAFÉ-MOLIDO-NATURAL 250G,UND,4.01,4.01
PRODUCTOS AMBIENTE,829,A - Cafés - CF - Molidos,9744,CF-CAFÉ-DESCAF-250G,UND,0.92,0.92
PRODUCTOS AMBIENTE,829,A - Cafés - CF - Molidos,9745,CF-CAFE-MOLIDO-MEZCLA 250G,UND,8.7,8.7
PRODUCTOS AMBIENTE,829,A - Cafés - CF - Molidos,9767,CF-CAFE MOL. NATURAL BONKA 250 G,UND,9.17,9.17
PRODUCTOS AMBIENTE,829,A - Cafés - CF - Molidos,5204,CF-CAFE MOL. MEZCLA 70/30 BONKA 250 G,UND,3.93,3.93
PRODUCTOS AMBIENTE,832,A - Cafés - CF - Soluble,5134,CF- SOLUBLE NATURAL NESCAFE 200 G,UND,6.83,6.83
