Familia,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€),Margen Beneficio (€),% Beneficio,Ratio Precio/Costo
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9230,FS-CACAHUETE MOND FRITO PIEL ALBUF150 G,UND,6.23,38.92,32.69,520.0,6.247191011235955
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9109,FS-COCKTAIL ENSALADA ALBUFERA 150 G,UND,10.5,56.0,45.5,430.0,5.333333333333333
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9235,FS-CACAHUETE REP/FRITO ALBUFERA 150 G,UND,4.21,30.84,26.63,630.0,7.32541567695962
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9236,FS-NUECES PELADAS ALBUFERA 125 G,UND,9.92,13.42,3.5,40.0,1.3528225806451613
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9237,FS-PISTACHO TOSTADO ALBUFERA 125 G,UND,11.52,45.06,33.540000000000006,290.0,3.9114583333333335
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9239,FS-COCKTAIL SABROSO ALBUFERA 250 G,UND,5.93,37.72,31.79,540.0,6.360876897133221
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9241,FS-COCKTAIL PICANTE ALBUFERA 200 G,UND,7.34,32.52,25.180000000000003,340.0,4.430517711171663
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9242,FS-CACAHUETE FRITO MIEL ALBUFERA 125 G,UND,1.57,20.28,18.71,1190.0,12.9171974522293
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,9243,FS-PIPA TOSTADA CON SAL ALBUFERA 200 G,UND,4.49,7.99,3.5,80.0,1.7795100222717148
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,8119,FS-ANACARDO-CRUDO- 125 G,UND,9.2,12.7,3.5,40.0,1.3804347826086958
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,7650,FS-PASA SULTANA 125 GR,UND,8.37,47.48,39.11,470.0,5.672640382317802
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,7610,FS-NUEZ CASCARA B/600 GR,UND,11.89,61.56,49.67,420.0,5.177460050462574
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,7511,FS-COCKTAIL CRUDO NATURAL 125GR,UND,14.47,53.91,39.44,270.0,3.725639253628196
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,7512,FS-COCKTAIL NATURAL SALUDABLE 125GR,UND,0.74,12.72,11.98,1620.0,17.18918918918919
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,2273,FS-MISTERCORN-ORIGINAL,UND,3.88,22.14,18.26,470.0,5.706185567010309
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,2274,AP-MISTERCORN MIX5,UND,5.85,18.7,12.85,220.00000000000003,3.1965811965811968
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,2275,FS-PIPAS-G-TIJUANA B/100G,UND,12.52,48.06,35.540000000000006,280.0,3.8386581469648564
PRODUCTOS AMBIENTE,A - Aperitivos - APF- Frutos Secos,2276,FS-PIPONAZO-ORIG B/95G,UND,12.83,32.66,19.83,150.0,2.545596258768511
PRODUCTOS AMBIENTE,A - Aperitivos - APF- FS Temporada,7612,FS-DATILES SIN HUESO B/250 GR,UND,9.63,13.13,3.5,40.0,1.363447559709242
PRODUCTOS AMBIENTE,A - Aperitivos - APF- FS Temporada,7613,FS-CIRUELAS SIN HUESO B/250 GR,UND,9.12,12.62,3.5,40.0,1.3837719298245614
PRODUCTOS AMBIENTE,A - Aperitivos - APF- FS Temporada,7614,FS-OREJONES B/250 GR,UND,12.9,32.8,19.9,150.0,2.5426356589147283
PRODUCTOS AMBIENTE,A - Aperitivos - APF- FS Temporada,7651,FS-HIGOS NACIONALES 250 GR,UND,8.57,24.14,15.57,180.0,2.8168028004667445
PRODUCTOS AMBIENTE,A - Cafés - CF - Cafés bebibles,9234,CF-VASO MOCAY CAFFE LATE 200 ML,UND,0.71,4.21,3.5,490.00000000000006,5.929577464788733
PRODUCTOS AMBIENTE,A - Cafés - CF - Cafés bebibles,9232,CF-VASO MOCAY CAPPUCINO 200 ML,UND,12.35,47.55,35.199999999999996,290.0,3.8502024291497974
PRODUCTOS AMBIENTE,A - Cafés - CF - Cafés bebibles,1833,CD-COFFE-LATTE,UND,5.13,25.89,20.76,400.0,5.046783625730995
PRODUCTOS AMBIENTE,A - Cafés - CF - Cafés bebibles,1831,CD-COFFE-CAPUCCINNO,UND,5.6,36.4,30.799999999999997,550.0,6.5
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,5196,CSV-P/P-COCIDO MADRID LITORAL 440 GR,UND,7.47,32.91,25.439999999999998,340.0,4.405622489959839
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9552,CSV-CALLOS C/GARBANZOS 1/2 KG,UND,2.1,5.6,3.4999999999999996,170.0,2.6666666666666665
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9553,CSV-CALLOS A LA MADRILEÑA 1/2 KG,UND,10.04,13.54,3.5,30.0,1.3486055776892432
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9525,CSV-ALBONDIGAS C/POLLO 1/2 KG,UND,12.3,63.2,50.900000000000006,409.99999999999994,5.138211382113821
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9526,CSV-ALBONDIGAS C/GUISANTES 1/2 KG,UND,6.47,9.97,3.500000000000001,50.0,1.5409582689335395
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9527,CSV-FABADA ASTURIANA 1/2 KG,UND,9.06,37.68,28.619999999999997,320.0,4.158940397350993
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9528,CSV-P/P-JUDIAS C/CHORIZO 1/2 KG,UND,1.94,21.76,19.82,1019.9999999999999,11.216494845360826
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9529,CSV-P/P-LENTEJAS C/CHORIZO 1/2 KG,UND,6.38,29.64,23.26,360.0,4.64576802507837
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9537,CSV-COCIDO HUERTANO 1/2 KG,UND,10.99,57.96,46.97,430.0,5.273885350318471
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9673,CSV-P/P-FABADA ASTURIANA LITORAL 435 GR,UND,13.56,34.12,20.559999999999995,150.0,2.5162241887905603
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9674,CSV-P/P-CALLOS MADRILEÑA LITORAL 380 GR,UND,13.32,50.46,37.14,280.0,3.7882882882882885
PRODUCTOS AMBIENTE,A - Conservas - Platos preparados,9675,CSV-P/P-LENTEJAS RIOJANA LITORAL 430 GR,UND,9.21,38.13,28.92,310.0,4.140065146579804
PRODUCTOS AMBIENTE,Conservas Vegetales,9665,CSV-V-ESPAR-BLCO-PUNTAS T/212 GR.,UND,7.34,10.84,3.5,50.0,1.4768392370572208
PRODUCTOS AMBIENTE,Conservas Vegetales,9683,CSV-V-JUDIA VERDE ANCHA T/720,UND,6.61,10.11,3.499999999999999,50.0,1.5295007564296519
PRODUCTOS AMBIENTE,Conservas Vegetales,9314,SLS-PISTO CELORRIO 3K,UND,14.31,35.62,21.309999999999995,150.0,2.4891684136967154
PRODUCTOS AMBIENTE,Conservas Vegetales,9323,CSV-D-SIROPE FRESA,UND,4.1,22.8,18.700000000000003,459.99999999999994,5.560975609756098
PRODUCTOS AMBIENTE,Conservas Vegetales,8596,CSV-V-PISTO-VERDURAS-300G,UND,7.69,22.38,14.689999999999998,190.0,2.910273081924577
PRODUCTOS AMBIENTE,Conservas Vegetales,9749,CSV-V-ZANAHORIA RALLADA T/370 G.,UND,13.53,34.06,20.53,150.0,2.517368810051737
PRODUCTOS AMBIENTE,Conservas Vegetales,9945,CSV-V-CEBOLLA FRITA HIDA 400 G,UND,14.76,36.52,21.760000000000005,150.0,2.4742547425474255
PRODUCTOS AMBIENTE,A - Pastas,9882,PST-FIDEO GORDO Nº 4  ROMERO 500 G,UND,0.51,4.01,3.5,690.0,7.862745098039215
PRODUCTOS AMBIENTE,A - Pastas,9819,PST-FIDEO Nº 0 GALLO  250 G,UND,7.71,44.84,37.13,480.0,5.815823605706875
PRODUCTOS AMBIENTE,A - Pastas,9067,PST-PLUMAS Nº 5  ROMERO 500 G,UND,7.53,33.09,25.560000000000002,340.0,4.394422310756973
PRODUCTOS AMBIENTE,A - Pastas,9296,PST-SPAGUETTI Nº 3 GALLO 250 G.,UND,3.15,13.3,10.15,320.0,4.222222222222222
PRODUCTOS AMBIENTE,A - Pastas,9291,PST-FIDEUA GALLO 250 G,UND,10.45,27.9,17.45,170.0,2.6698564593301435
PRODUCTOS AMBIENTE,A - Pastas,9062,PST-FIDEO CABELLO ROMERO 500 G,UND,3.39,20.67,17.28,509.99999999999994,6.097345132743363
PRODUCTOS AMBIENTE,A - Pastas,9065,PST-FIDEUA ROMERO 500 G,UND,7.6,44.4,36.8,480.0,5.842105263157895
PRODUCTOS AMBIENTE,A - Pastas,9085,PST-TORTA GAZPACHO TROZOS PASTOR 180 G,UND,4.86,16.72,11.86,240.0,3.4403292181069953
PRODUCTOS AMBIENTE,A - Pastas,9606,PST-FIDEO Nº 2  GALLO 250 G,UND,4.35,7.85,3.5,80.0,1.8045977011494254
PRODUCTOS AMBIENTE,A - Pastas,6592,PST-SEMOLA GALLO 250GR,UND,8.87,12.37,3.5,40.0,1.394588500563698
PRODUCTOS AMBIENTE,A - Pastas,5329,PST-LASAÑA PAVO(CASTILLO) 18 U.,UND,6.56,20.12,13.560000000000002,210.0,3.0670731707317076
PRODUCTOS AMBIENTE,A - Pastas,6418,PST-TIBURON Nº 0 GALLO 250 G,UND,3.68,7.18,3.4999999999999996,100.0,1.951086956521739
PRODUCTOS AMBIENTE,A - Pastas,6419,PST-FIDEOS Nº 1 GALLO 250 G,UND,13.28,33.56,20.28,150.0,2.52710843373494
PRODUCTOS AMBIENTE,A - Pastas,6420,PST-FIDEOS Nº 4 GALLO 250 G,UND,1.03,13.59,12.56,1220.0,13.194174757281553
PRODUCTOS AMBIENTE,A - Pastas,6422,PST-HELICES VEGETAL  GALLO 450 G,UND,12.91,49.23,36.31999999999999,280.0,3.813323005422153
PRODUCTOS AMBIENTE,A - Pastas,6424,PST-PLUMAS VEGETAL GALLO 250 G,UND,4.19,7.69,3.5,80.0,1.8353221957040573
PRODUCTOS AMBIENTE,A - Pastas,6425,PST-FIDEO-C-000 GALLO 250 G,UND,3.34,27.36,24.02,720.0,8.191616766467066
PRODUCTOS AMBIENTE,A - Pastas,6427,PST-TALLARIN GALLO 250 G,UND,9.66,52.64,42.980000000000004,440.00000000000006,5.449275362318841
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1753,CSV-CD- CONFITURA CIRUELA HERO 330GR,UND,10.04,40.62,30.58,300.0,4.0458167330677295
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1754,CSV-CD- CONFITURA FRAMBUESA HERO 345GR,UND,3.74,28.96,25.22,670.0,7.74331550802139
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1634,CD-CONFITURA ARANDANOS,UND,1.05,13.65,12.6,1200.0,13.0
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1635,CSV-CD-CONFITURA TOMATE HERO 345GR,UND,6.88,31.14,24.26,350.0,4.526162790697675
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1636,CSV-CD-CONFITURA NARANJA AMARGA HERO 345,UND,12.26,63.04,50.78,409.99999999999994,5.141924959216966
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1637,CSV-CD-CONFITURA FRESA HERO 330GR,UND,5.89,28.17,22.28,380.0,4.782682512733447
PRODUCTOS AMBIENTE,A - Conservas - Confituras,1638,CSV-CD-CONFITURA MELOCOTON HERO 345GR,UND,2.85,25.4,22.549999999999997,790.0,8.912280701754385
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,5155,SLS- BOLOÑESA GALLO 350 GR.,UND,0.93,8.86,7.93,850.0,9.526881720430106
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,5156,SLS-NAPOLITANA GALLO  350G,UND,10.31,27.62,17.310000000000002,170.0,2.6789524733268673
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,8595,CSV-SLS-BOLOÑESA-420G,UND,7.24,10.74,3.5,50.0,1.4834254143646408
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9864,SLS-KETCHUP PLUS CHOVI 450 G,UND,5.19,26.07,20.88,400.0,5.023121387283236
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9865,SLS-KETCHUP  PET/300GRS,UND,6.52,40.08,33.56,509.99999999999994,6.147239263803681
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9867,SLS-BARBACOA CHOVI 300 G,UND,12.62,64.48,51.86000000000001,409.99999999999994,5.1093502377179085
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9868,SLS-BARBACOA P/300ML,UND,2.27,11.54,9.27,409.99999999999994,5.083700440528634
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9873,SLS-YOGUR CHOVI 250 G,UND,6.13,19.26,13.130000000000003,210.0,3.1419249592169662
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9893,SLS-KETCHUP ALTEZA PET/340G,UND,6.33,29.49,23.159999999999997,370.0,4.658767772511848
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9894,SLS-SALSA FINA ALTEZA 450 ML,UND,9.09,50.36,41.269999999999996,450.0,5.54015401540154
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9887,SLS-ALLIOLI BOCABAJO ALTEZA 300G,UND,7.52,11.02,3.5,50.0,1.4654255319148937
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9872,SLS-ALI-OLIVA T/225ML,UND,12.29,15.79,3.5,30.0,1.2847843775427177
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9870,SLS-BRAVA CHOVI PET/265 ML,UND,4.7,8.2,3.499999999999999,70.0,1.7446808510638296
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9948,SLS-AJONESA CHOVI PET/250 ML,UND,3.62,21.36,17.74,490.00000000000006,5.900552486187845
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9952,SLS-COCKTAIL YBARRA 250 ML,UND,6.34,19.68,13.34,210.0,3.10410094637224
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9990,SLS-SALSA FINA CASERA CALVE 430 ML,UND,1.93,5.43,3.5,180.0,2.8134715025906734
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9996,SLS-MAYONESA HEINZ 480 G,UND,9.74,26.48,16.740000000000002,170.0,2.7186858316221767
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9997,SLS-SALSA SOJA ALTEZA 200 ML,UND,10.4,41.7,31.300000000000004,300.0,4.009615384615385
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,7530,SLS-SOJA-KIKKOMAN/1L,UND,1.57,5.07,3.5,220.00000000000003,3.229299363057325
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9399,SLS-MOSTAZA HEINZ PET 240GR,UND,13.36,33.72,20.36,150.0,2.5239520958083834
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9488,SLS-KETCHUP HEINZ PET 342GR,UND,1.09,4.59,3.5,320.0,4.2110091743119265
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9498,SLS-MAYONESA HEINZ PET 220G,UND,0.88,17.52,16.64,1889.9999999999998,19.90909090909091
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,9024,SLS-MAYONESA LIGERESA T/450GR,UND,3.99,22.47,18.479999999999997,459.99999999999994,5.63157894736842
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,5084,SLS-AGRIDULCE CHOVI 285 G,UND,0.55,4.05,3.5,640.0,7.363636363636362
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,5153,SLS-SALSA ALIOLI CHOVI MORTERO 180 G,UND,3.33,6.83,3.5,110.00000000000001,2.051051051051051
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,4008,SLS-CESAR CHOVI 250 G,UND,4.94,33.76,28.819999999999997,580.0,6.834008097165991
PRODUCTOS AMBIENTE,A - Conservas - SLS- Salsas,1136,SLS-MOSTAZA CHOVI AMARILLA 300 G,UND,6.22,29.16,22.94,370.0,4.688102893890675
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3891,ESP-CRMCTA-IBERIAN-MIX,UND,7.26,32.28,25.020000000000003,340.0,4.446280991735537
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3892,ESP-CRMCTA-BBQ,UND,9.05,12.55,3.5,40.0,1.3867403314917126
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3893,ESP-CRMCTA-SAL-HIERBAS,UND,1.03,18.12,17.09,1660.0000000000002,17.59223300970874
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3894,ESP-CRMCTA-SAL-NEGRA,UND,1.17,18.68,17.509999999999998,1500.0,15.965811965811966
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3895,ESP-CRMCTA-T-PIMIENTA NEGRA 190 G,UND,1.88,16.14,14.260000000000002,760.0,8.585106382978724
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3896,ESP-CRMCTA-T-SAL CON TRUFA 360 G,UND,14.21,17.71,3.5,20.0,1.2463054187192117
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3897,ESP-CRMCTA-T-SAL MARINA MEDITERRANEO 360,UND,7.29,10.79,3.499999999999999,50.0,1.4801097393689986
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3898,ESP-CRMCTA-T-SAL ROSA HIMALAYA 370 G,UND,0.86,13.08,12.22,1420.0,15.209302325581396
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3899,ESP-CRMCTA-T-SAL PICANTE 320 G,UND,12.71,64.84,52.13,409.99999999999994,5.101494885916601
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3985,ESP-CRMCTA-SHAKER-SOUR/CREAM,UND,11.87,61.48,49.61,420.0,5.179443976411121
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3986,ESP-CRMCTA-SHAKER-QUESO,UND,10.98,57.92,46.94,430.0,5.2750455373406195
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3987,ESP-CRMCTA-SHAKER-BACON,UND,12.06,15.56,3.5,30.0,1.2902155887230513
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3988,ESP-CRMCTA-SHAKER-VINEG/PAPRIKA,UND,14.26,35.52,21.260000000000005,150.0,2.4908835904628335
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3989,ESP-CRMCTA-SAZ-BBQ-HORNO,UND,9.29,38.37,29.08,310.0,4.130247578040905
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3990,ESP-CRMCTA-SAZ-COSTILLAS/CURRY,UND,6.9,20.8,13.9,200.0,3.0144927536231885
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3991,ESP-CRMCTA-SAZ-POLLO/TERIYAKI,UND,9.91,53.64,43.730000000000004,440.00000000000006,5.412714429868819
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3948,ESP-CRMCTA-POP-ENSALADA 7 GR,UND,8.14,46.56,38.42,470.0,5.71990171990172
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3949,ESP-CRMCTA-S-TACOS 8GR.,UND,11.59,15.09,3.5,30.0,1.3019844693701468
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3950,ESP-CRMCTA-POP-POLLO ASADO 7 GR,UND,11.37,29.74,18.369999999999997,160.0,2.6156552330694813
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3951,ESP-CRMCTA-POP-TACOS Y FAJITAS 15 GR,UND,12.59,64.36,51.769999999999996,409.99999999999994,5.111993645750596
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3955,ESP-CRMCTA-S-ASIA WOK 8GR.,UND,7.87,34.11,26.24,330.0,4.3341804320203305
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3959,ESP-CRMCTA-SAL-ROSA-MESA,UND,13.62,68.48,54.86000000000001,400.0,5.027900146842879
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3900,ESP-CRMCTA-T-AJO EN POLVO 40 GR,UND,7.5,44.0,36.5,490.00000000000006,5.866666666666666
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3901,ESP-CRMCTA-T-ALBAHACA 10 GR,UND,1.12,9.24,8.120000000000001,720.0,8.25
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3902,ESP-CRMCTA-T-ANIS EN GRANO 20 GR,UND,10.71,28.42,17.71,170.0,2.65359477124183
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3903,ESP-CRMCTA-T-CANELA EN RAMA CEYLAN 3 UD,UND,11.41,29.82,18.41,160.0,2.6134969325153374
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3904,ESP-CRMCTA-T-CANELA MOLIDA 25 GR,UND,11.56,60.24,48.68,420.0,5.211072664359862
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3905,ESP-CRMCTA-T-CAYENA GUINDILLA 10 GR,UND,0.77,12.81,12.040000000000001,1560.0,16.636363636363637
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3906,ESP-CRMCTA-T-CLAVO EN GRANO 18 GR,UND,9.71,26.42,16.71,170.0,2.720906282183316
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3907,ESP-CRMCTA-T-COLORANTE ALIMENT. 40 GR,UND,7.62,33.36,25.74,340.0,4.377952755905512
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3908,ESP-CRMCTA-T-COMINO EN GRANO 20 GR,UND,11.27,59.08,47.81,420.0,5.24223602484472
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3909,ESP-CRMCTA-T-COMINO MOLIDO 30 GR,UND,9.79,39.87,30.08,310.0,4.072522982635342
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3910,ESP-CRMCTA-T-CURCUMA 31 GR,UND,6.19,38.76,32.57,530.0,6.2617124394184165
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3911,ESP-CRMCTA-T-CURRY 26 GR,UND,5.65,18.3,12.65,220.00000000000003,3.238938053097345
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3912,ESP-CRMCTA-T-ENELDO 10 GR,UND,1.45,19.8,18.35,1270.0,13.655172413793105
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3913,ESP-CRMCTA-T-HIERBABUENA 11 GR,UND,13.34,50.52,37.18000000000001,280.0,3.787106446776612
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3914,ESP-CRMCTA-T-HIERBAS PROVENZ. 10 GR,UND,13.71,68.84,55.13,400.0,5.021152443471919
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3915,ESP-CRMCTA-T-JENGIBRE MOLIDO 25 GR,UND,9.25,38.25,29.0,310.0,4.135135135135135
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3916,ESP-CRMCTA-T-NUEZ MOSC. MOLIDA 30 GR,UND,2.42,23.68,21.259999999999998,880.0000000000001,9.785123966942148
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3917,ESP-CRMCTA-T-OREGANO 5 GR,UND,1.35,9.7,8.35,620.0,7.185185185185184
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3918,ESP-CRMCTA-T-PEREJIL 8 GR,UND,6.49,19.98,13.49,210.0,3.078582434514638
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3919,ESP-CRMCTA-T-PIMENTON DULCE 30 GR,UND,13.16,49.98,36.81999999999999,280.0,3.7978723404255317
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3920,ESP-CRMCTA-T-PIMENTON PICANTE 30 GR,UND,3.46,20.88,17.419999999999998,500.0,6.034682080924855
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3921,ESP-CRMCTA-T-PIMIENTA B. MOLIDA 32 GR,UND,6.75,30.75,24.0,360.0,4.555555555555555
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3922,ESP-CRMCTA-T-PIMIENTA N. GRANO 32 GR,UND,8.84,37.02,28.180000000000003,320.0,4.1877828054298645
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3923,ESP-CRMCTA-T-PIMIENTA N. MOLIDA 32 GR,UND,11.94,46.32,34.38,290.0,3.8793969849246235
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3924,ESP-CRMCTA-T-ROMERO 17 GR,UND,9.7,26.4,16.7,170.0,2.7216494845360826
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3925,ESP-CRMCTA-T-TOMILLO 10 GR,UND,10.41,13.91,3.5,30.0,1.3362151777137368
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3926,ESP-CRMCTA-SAZ-POLLO 47 GR,UND,9.71,26.42,16.71,170.0,2.720906282183316
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3927,ESP-CRMCTA-SAZ-AJO PEREJIL 29 GR,UND,1.36,9.72,8.360000000000001,610.0,7.147058823529412
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3928,ESP-CRMCTA-SAZ-BBQ AMERICANO 39 GR,UND,11.36,59.44,48.08,420.0,5.232394366197183
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3929,ESP-CRMCTA-MOL-PIMIENTA NEGRA 50 GR,UND,0.89,17.56,16.669999999999998,1870.0,19.730337078651683
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3930,ESP-CRMCTA-MOL-MIX 4 PIMIENTAS 40 GR,UND,1.99,16.47,14.479999999999999,730.0,8.276381909547737
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3931,ESP-CRMCTA-MOL-SAL ROSA HIMALAYA 110 GR,UND,6.13,19.26,13.130000000000003,210.0,3.1419249592169662
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3932,ESP-CRMCTA-MOL-PASTA TOSCANA 35 GR,UND,3.57,28.28,24.71,690.0,7.921568627450981
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3933,"ESP-CRMCTA-AZAF-HEBRA 0,2 GR",UND,11.41,29.82,18.41,160.0,2.6134969325153374
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3935,ESP-CRMCTA-S-CARNE 8GR.,UND,0.85,4.35,3.4999999999999996,409.99999999999994,5.117647058823529
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3936,"ESP-CRMCTA-AZAF-MOLIDO SOBRES 0,2 GR",UND,13.07,16.57,3.5,30.0,1.2677888293802602
PRODUCTOS AMBIENTE,A - Condiment - ESP- Carmencita,3937,ESP-CRMCTA-PAELLERO R-15 20GR,UND,8.91,24.82,15.91,180.0,2.7856341189674523
